From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2023-03-06 06:00:00,2023-03-06 07:00:00,135.0,202.5,0.75,23.05,12.85,3.38,,,20.77,0.1,,,,,73.5,1.02,179.75,30.5,21.43,0.0
2023-03-06 07:00:00,2023-03-06 08:00:00,139.75,237.5,2.35,30.95,18.38,3.42,17.5,1.92,28.55,0.1,,,,,71.5,1.02,106.25,66.25,22.62,0.0
2023-03-06 08:00:00,2023-03-06 09:00:00,178.0,328.5,3.48,28.42,17.98,3.42,60.23,6.58,30.88,0.1,,,,,68.75,1.65,103.5,139.5,23.8,0.0
2023-03-06 09:00:00,2023-03-06 10:00:00,198.25,341.25,2.6,22.53,14.1,3.57,54.7,5.98,46.53,0.1,,,,,61.25,1.68,348.33,151.5,25.25,0.0
2023-03-06 10:00:00,2023-03-06 11:00:00,136.0,221.0,2.88,24.05,15.15,3.6,40.05,4.38,44.0,0.1,,,,,62.25,1.73,336.25,133.75,25.2,0.0
2023-03-06 11:00:00,2023-03-06 12:00:00,117.25,202.5,3.05,27.75,17.28,3.42,57.22,6.25,60.45,0.1,,,,,54.25,1.67,91.0,205.0,27.02,0.0
2023-03-06 12:00:00,2023-03-06 13:00:00,107.0,194.0,2.8,26.8,16.55,3.38,26.18,2.86,66.78,0.1,,,,,50.5,2.28,5.25,184.0,27.67,0.0
2023-03-06 13:00:00,2023-03-06 14:00:00,77.0,156.0,2.25,22.12,13.6,3.38,10.4,1.13,81.68,0.1,,,,,45.75,2.12,16.75,172.25,28.43,0.0
2023-03-06 14:00:00,2023-03-06 15:00:00,73.25,151.75,1.18,19.42,11.3,3.55,,,86.58,0.1,,,,,44.75,2.0,30.0,128.0,28.57,0.0
2023-03-06 15:00:00,2023-03-06 16:00:00,69.75,169.75,0.88,19.18,10.9,3.5,,,77.28,0.1,,,,,47.5,1.8,28.25,70.5,27.95,0.0
2023-03-06 16:00:00,2023-03-06 17:00:00,70.25,203.25,0.8,22.35,12.55,3.62,1.35,0.15,64.9,0.1,,,,,49.75,1.47,33.0,28.25,27.23,0.0
2023-03-06 17:00:00,2023-03-06 18:00:00,73.5,213.0,0.92,30.38,16.88,3.52,25.85,2.83,48.25,0.1,,,,,53.75,1.6,24.5,11.25,,0.0
2023-03-06 18:00:00,2023-03-06 19:00:00,75.5,,0.7,26.97,14.9,3.4,14.35,1.56,46.77,0.1,,,,,54.75,1.23,54.75,11.0,,0.0
2023-03-06 19:00:00,2023-03-06 20:00:00,84.0,,0.65,28.17,15.48,3.45,,,37.77,0.1,,,,,58.0,1.02,76.0,11.0,,0.0
2023-03-06 20:00:00,2023-03-06 21:00:00,72.5,,3.93,38.92,23.9,3.57,36.0,3.93,27.5,0.1,,,,,66.0,1.58,201.5,11.25,,0.0
2023-03-06 21:00:00,2023-03-06 22:00:00,93.75,,2.17,33.02,19.35,3.48,,,23.8,0.1,,,,,81.75,1.07,146.25,11.0,,0.0
2023-03-06 22:00:00,2023-03-06 23:00:00,127.5,,2.35,31.85,18.85,3.48,,,15.4,0.1,,,,,83.0,1.18,210.5,11.0,,0.0
2023-03-06 23:00:00,2023-03-07 00:00:00,135.75,,1.07,22.3,12.67,3.55,0.53,0.06,15.65,0.1,,,,,84.5,1.1,156.75,11.0,,0.0
2023-03-07 00:00:00,2023-03-07 01:00:00,132.0,,0.78,27.77,15.4,3.4,,,12.98,0.1,,,,,86.5,1.35,134.75,10.75,,0.0
2023-03-07 01:00:00,2023-03-07 02:00:00,130.5,,0.5,22.7,12.48,3.52,2.17,0.23,12.72,0.1,,,,,86.75,1.0,206.0,10.75,,0.0
2023-03-07 02:00:00,2023-03-07 03:00:00,122.75,,0.68,23.62,13.07,3.52,5.72,0.63,15.2,0.1,,,,,88.5,0.93,181.25,11.0,,0.0
2023-03-07 03:00:00,2023-03-07 04:00:00,111.0,,0.8,24.67,13.82,3.57,8.05,0.88,12.38,0.1,,,,,89.0,0.82,140.25,11.0,,0.0
2023-03-07 04:00:00,2023-03-07 05:00:00,97.0,,0.97,23.77,13.45,3.52,8.03,0.88,6.22,0.1,,,,,91.5,0.88,269.75,11.0,,0.0
2023-03-07 05:00:00,2023-03-07 06:00:00,99.0,,1.33,21.35,12.48,3.52,13.92,1.52,8.1,0.1,,,,,92.0,0.83,128.75,15.25,,0.0
2023-03-07 06:00:00,2023-03-07 07:00:00,108.5,,3.55,23.08,15.15,3.5,13.85,1.51,9.8,0.1,,,,,87.5,0.85,214.75,54.0,,0.0
2023-03-07 07:00:00,2023-03-07 08:00:00,126.0,,5.83,25.8,18.43,3.55,52.62,2.66,37.15,0.1,,,,,82.25,1.38,314.25,116.5,,0.0
2023-03-07 08:00:00,2023-03-07 09:00:00,153.5,,2.55,20.02,12.7,3.52,56.35,3.44,45.9,0.1,,,,,70.75,1.35,349.75,198.0,,0.0
2023-03-07 09:00:00,2023-03-07 10:00:00,138.0,,1.27,17.38,10.25,3.45,59.75,6.53,61.42,0.1,,,,,63.5,1.52,171.25,262.25,,0.0
2023-03-07 10:00:00,2023-03-07 11:00:00,99.25,,1.15,19.05,11.1,3.5,63.52,6.94,76.72,0.1,,,,,56.75,1.67,176.0,302.5,26.5,0.0
2023-03-07 11:00:00,2023-03-07 12:00:00,91.0,,1.35,20.12,11.77,3.48,54.02,5.9,92.22,0.1,,,,,48.25,2.02,185.25,307.0,27.6,0.0
2023-03-07 12:00:00,2023-03-07 13:00:00,81.0,158.5,1.02,15.45,9.03,3.55,28.08,3.07,108.55,0.1,,,,,41.75,1.82,343.25,289.25,28.52,0.0
2023-03-07 13:00:00,2023-03-07 14:00:00,71.0,155.5,1.08,16.2,9.5,48.98,17.57,1.92,108.97,0.1,,,,,36.75,1.98,344.0,242.75,29.35,0.0
2023-03-07 14:00:00,2023-03-07 15:00:00,57.5,159.75,0.95,16.05,9.3,3.72,2.9,0.32,110.9,0.1,,,,,34.25,2.25,351.75,171.5,29.52,0.0
2023-03-07 15:00:00,2023-03-07 16:00:00,49.5,145.25,0.73,17.5,9.9,3.5,2.3,0.24,112.03,0.1,,,,,33.0,1.7,353.75,86.75,29.42,0.0
2023-03-07 16:00:00,2023-03-07 17:00:00,54.75,148.0,1.02,27.38,15.4,3.45,11.95,1.3,94.07,0.1,,,,,36.5,1.62,190.25,27.75,28.33,0.0
2023-03-07 17:00:00,2023-03-07 18:00:00,66.5,194.25,7.05,67.8,41.8,3.48,70.48,5.05,47.55,0.1,,,,,43.5,1.42,179.5,11.5,26.67,0.0
2023-03-07 18:00:00,2023-03-07 19:00:00,115.5,282.5,3.02,48.45,28.22,3.62,60.05,3.67,55.88,0.1,,,,,47.75,1.43,111.5,11.0,25.95,0.0
2023-03-07 19:00:00,2023-03-07 20:00:00,126.0,266.5,0.35,27.82,15.07,3.55,19.0,2.08,53.35,0.1,,,,,56.5,1.35,34.5,10.5,24.83,0.0
2023-03-07 20:00:00,2023-03-07 21:00:00,115.75,188.5,0.35,23.02,12.52,3.5,14.38,1.57,48.38,0.1,,,,,59.25,1.15,29.25,10.75,24.05,0.0
2023-03-07 21:00:00,2023-03-07 22:00:00,100.75,153.75,0.4,21.4,11.7,3.27,22.1,2.42,44.05,0.1,,,,,59.5,0.93,54.5,10.75,23.77,0.0
2023-03-07 22:00:00,2023-03-07 23:00:00,87.75,153.0,0.38,22.48,12.28,3.48,17.72,1.94,38.3,0.1,,,,,61.75,0.85,75.75,10.5,23.3,0.0
2023-03-07 23:00:00,2023-03-08 00:00:00,86.75,157.25,1.4,24.05,13.95,3.35,36.0,3.94,31.45,0.1,,,,,66.25,0.9,268.25,10.5,22.58,0.0
2023-03-08 00:00:00,2023-03-08 01:00:00,97.0,165.25,1.4,27.6,15.8,3.5,35.3,3.86,22.35,0.1,,,,,70.75,0.8,151.0,10.5,21.7,0.0
2023-03-08 01:00:00,2023-03-08 02:00:00,103.25,156.25,1.1,26.2,14.82,3.43,30.2,3.3,19.75,0.1,,,,,73.0,0.88,179.75,10.5,21.02,0.0
2023-03-08 02:00:00,2023-03-08 03:00:00,112.0,152.5,0.6,19.25,10.72,3.45,30.45,3.32,21.12,0.1,,,,,75.5,0.85,172.75,10.75,20.38,0.0
2023-03-08 03:00:00,2023-03-08 04:00:00,114.5,141.0,0.82,19.75,11.2,3.52,38.9,4.25,19.8,0.1,,,,,78.75,1.12,29.0,10.5,19.95,0.0
2023-03-08 04:00:00,2023-03-08 05:00:00,120.75,145.75,0.35,16.0,8.8,3.43,7.97,0.87,17.28,0.1,,,,,80.75,0.93,103.75,10.5,19.43,0.0
2023-03-08 05:00:00,2023-03-08 06:00:00,107.75,133.5,0.5,21.4,11.83,3.52,3.4,0.37,11.5,0.1,,,,,80.75,0.75,68.25,15.0,19.02,0.0
2023-03-08 06:00:00,2023-03-08 07:00:00,104.25,155.5,1.18,20.35,11.8,3.48,6.13,0.67,18.02,0.1,,,,,77.25,0.83,134.75,52.75,20.07,0.0
2023-03-08 07:00:00,2023-03-08 08:00:00,105.0,166.75,1.7,17.75,10.8,3.55,0.75,0.08,41.55,0.1,,,,,70.5,1.0,328.25,120.75,21.83,0.0
2023-03-08 08:00:00,2023-03-08 09:00:00,97.75,150.5,2.12,20.18,12.47,3.6,3.6,0.39,42.6,0.1,,,,,65.25,1.18,218.5,191.5,23.62,0.0
2023-03-08 09:00:00,2023-03-08 10:00:00,120.5,197.0,1.1,16.25,9.55,3.5,4.28,0.47,69.1,0.1,,,,,56.0,1.23,131.5,253.5,25.68,0.0
2023-03-08 10:00:00,2023-03-08 11:00:00,99.0,157.0,0.8,14.18,8.2,3.6,29.22,3.2,83.17,0.1,,,,,50.0,1.62,263.25,290.75,26.98,0.0
2023-03-08 11:00:00,2023-03-08 12:00:00,86.0,139.0,0.88,12.72,7.47,3.62,7.5,0.82,85.1,0.1,,,,,46.25,1.95,91.75,287.0,27.88,0.0
2023-03-08 12:00:00,2023-03-08 13:00:00,64.25,111.25,0.8,10.98,6.5,3.5,3.97,0.43,93.3,0.1,,,,,40.25,1.85,257.0,262.75,28.55,0.0
2023-03-08 13:00:00,2023-03-08 14:00:00,50.5,107.0,0.57,10.92,6.28,3.57,3.2,0.35,97.05,0.1,,,,,37.75,1.75,252.75,227.25,29.5,0.0
2023-03-08 14:00:00,2023-03-08 15:00:00,50.75,109.25,0.47,11.9,6.7,3.48,,,106.1,0.1,,,,,35.75,1.83,179.0,156.75,29.77,0.0
2023-03-08 15:00:00,2023-03-08 16:00:00,48.25,109.25,0.38,13.4,7.4,3.38,,,112.2,0.1,,,,,34.75,1.57,345.0,80.75,29.7,0.0
2023-03-08 16:00:00,2023-03-08 17:00:00,55.25,116.5,0.68,20.43,11.4,3.55,,,80.8,0.1,,,,,40.0,1.23,178.0,31.75,28.7,0.0
2023-03-08 17:00:00,2023-03-08 18:00:00,61.0,136.25,2.65,51.22,29.38,3.55,,,38.32,0.1,,,,,47.5,0.9,204.5,11.5,26.7,0.0
2023-03-08 18:00:00,2023-03-08 19:00:00,97.0,209.0,2.85,39.98,23.55,3.43,1.85,0.21,40.58,0.1,,,,,49.75,1.03,260.5,10.75,25.75,0.0
2023-03-08 19:00:00,2023-03-08 20:00:00,106.75,237.75,2.17,45.27,25.82,3.45,3.75,0.41,36.4,0.1,,,,,51.75,0.82,239.75,11.0,24.97,0.0
2023-03-08 20:00:00,2023-03-08 21:00:00,102.0,198.75,3.52,56.67,33.02,3.5,,,21.8,0.1,,,,,56.5,0.8,188.5,10.5,24.02,0.0
2023-03-08 21:00:00,2023-03-08 22:00:00,110.25,198.5,1.8,46.47,26.18,3.55,,,16.35,0.1,,,,,61.75,0.78,145.5,10.5,23.2,0.0
2023-03-08 22:00:00,2023-03-08 23:00:00,153.25,263.25,3.48,50.48,29.67,3.55,,,6.68,0.1,,,,,65.75,0.9,147.75,11.0,22.57,0.0
2023-03-08 23:00:00,2023-03-09 00:00:00,156.75,283.0,1.77,38.62,21.98,3.48,,,16.32,0.1,,,,,65.25,0.88,97.5,10.5,22.45,0.0
2023-03-09 00:00:00,2023-03-09 01:00:00,128.0,214.75,1.02,31.23,17.45,3.4,1.5,0.16,16.5,0.1,,,,,69.75,0.85,68.0,10.0,21.2,0.0
2023-03-09 01:00:00,2023-03-09 02:00:00,121.75,163.75,0.3,19.48,10.6,3.57,4.62,0.51,29.92,0.1,,,,,68.25,0.9,105.75,10.5,20.85,0.0
2023-03-09 02:00:00,2023-03-09 03:00:00,88.25,130.75,1.2,28.97,16.38,3.6,5.93,0.65,14.32,0.1,,,,,72.5,0.78,310.5,10.5,20.23,0.0
2023-03-09 03:00:00,2023-03-09 04:00:00,107.75,149.25,1.5,28.38,16.3,3.55,11.18,1.22,6.22,0.1,,,,,75.75,0.75,230.75,10.5,19.8,0.0
2023-03-09 04:00:00,2023-03-09 05:00:00,124.5,164.0,6.5,30.45,21.45,3.52,19.27,2.11,4.85,0.1,,,,,75.5,0.75,184.5,10.25,19.77,0.0
2023-03-09 05:00:00,2023-03-09 06:00:00,135.25,182.75,1.4,23.92,13.9,3.48,53.0,5.79,7.05,0.08,,,,,76.75,0.75,154.75,14.75,19.77,0.0
2023-03-09 06:00:00,2023-03-09 07:00:00,141.0,208.5,3.83,24.3,16.0,3.52,24.68,2.69,10.4,0.1,,,,,75.0,0.93,272.75,47.25,20.3,0.0
2023-03-09 07:00:00,2023-03-09 08:00:00,137.0,234.5,2.48,22.88,14.18,3.42,38.75,4.23,42.55,0.1,,,,,70.5,1.2,341.5,109.75,21.67,0.0
2023-03-09 08:00:00,2023-03-09 09:00:00,154.25,260.0,2.3,20.9,12.95,3.45,97.8,4.81,48.75,0.1,,,,,65.0,1.35,331.5,180.0,23.3,0.0
2023-03-09 09:00:00,2023-03-09 10:00:00,164.0,272.0,1.43,16.08,9.7,3.5,80.4,6.1,76.97,0.1,,,,,54.75,1.45,251.75,243.0,25.38,0.0
2023-03-09 10:00:00,2023-03-09 11:00:00,119.25,206.5,1.4,18.23,10.85,3.55,71.27,7.79,86.83,0.1,,,,,49.5,1.73,180.75,285.75,27.17,0.0
2023-03-09 11:00:00,2023-03-09 12:00:00,122.0,215.0,1.75,18.32,11.12,3.52,46.88,5.12,92.95,0.1,,,,,44.5,1.75,346.75,296.5,28.75,0.0
2023-03-09 12:00:00,2023-03-09 13:00:00,93.5,196.0,1.27,17.12,10.15,3.5,36.12,3.94,106.95,0.1,,,,,38.25,1.75,264.5,276.75,29.65,0.0
2023-03-09 13:00:00,2023-03-09 14:00:00,66.75,162.5,0.95,14.5,8.45,3.48,24.68,2.7,115.98,0.1,,,,,34.0,2.05,260.75,230.0,30.15,0.0
2023-03-09 14:00:00,2023-03-09 15:00:00,65.75,151.25,0.72,13.58,7.8,3.57,16.1,1.76,123.67,0.1,,,,,32.25,1.45,254.25,153.0,30.75,0.0
2023-03-09 15:00:00,2023-03-09 16:00:00,66.75,153.75,0.8,20.7,11.65,3.58,11.15,1.22,121.22,0.1,,,,,33.25,1.25,321.5,79.0,30.55,0.0
2023-03-09 16:00:00,2023-03-09 17:00:00,73.25,165.25,0.95,42.08,23.15,3.5,3.73,0.41,95.2,0.1,,,,,34.75,0.75,292.75,28.75,29.97,0.0
2023-03-09 17:00:00,2023-03-09 18:00:00,84.0,199.75,1.7,74.25,40.85,3.5,17.57,1.92,47.37,0.1,,,,,42.5,0.78,189.75,11.0,27.85,0.0
2023-03-09 18:00:00,2023-03-09 19:00:00,137.25,311.0,63.73,101.35,105.72,3.43,20.3,2.22,6.45,0.1,,,,,52.5,0.87,287.25,11.0,26.0,0.0
2023-03-09 19:00:00,2023-03-09 20:00:00,203.0,483.0,79.97,102.73,119.67,3.48,26.77,2.93,1.53,0.1,,,,,56.0,0.78,168.5,11.0,25.27,0.0
2023-03-09 20:00:00,2023-03-09 21:00:00,225.75,507.25,60.73,74.1,88.8,3.48,23.57,2.58,7.18,0.1,,,,,57.5,0.93,177.25,10.75,25.15,0.0
2023-03-09 21:00:00,2023-03-09 22:00:00,237.0,531.0,0.93,46.6,25.55,3.45,17.23,1.88,31.12,0.1,,,,,57.5,1.05,163.5,10.5,24.7,0.0
2023-03-09 22:00:00,2023-03-09 23:00:00,159.75,275.75,0.47,34.6,18.8,3.43,19.77,2.16,38.53,0.1,,,,,61.5,1.18,195.0,11.0,23.88,0.0
2023-03-09 23:00:00,2023-03-10 00:00:00,140.75,247.0,0.7,35.05,19.2,3.5,26.83,2.93,37.15,0.1,,,,,64.0,1.23,284.25,10.5,22.95,0.0
2023-03-10 00:00:00,2023-03-10 01:00:00,145.25,250.25,0.52,28.57,15.62,3.6,17.95,1.96,33.55,0.1,,,,,68.0,0.82,147.5,10.75,21.92,0.0
2023-03-10 01:00:00,2023-03-10 02:00:00,156.25,254.0,0.5,38.12,20.73,3.52,26.08,2.85,17.0,0.1,,,,,73.25,1.3,125.75,11.0,21.18,0.0
2023-03-10 02:00:00,2023-03-10 03:00:00,157.5,256.75,0.53,30.5,16.62,3.48,18.03,1.96,23.5,0.1,,,,,72.0,0.92,93.75,11.0,20.75,0.0
2023-03-10 03:00:00,2023-03-10 04:00:00,133.5,195.0,1.23,26.95,15.35,3.53,10.1,1.1,24.35,0.1,,,,,73.0,0.9,198.0,11.0,20.35,0.0
2023-03-10 04:00:00,2023-03-10 05:00:00,135.0,184.0,4.15,38.02,23.62,3.57,8.2,0.89,4.1,0.1,,,,,76.75,0.82,209.0,11.0,19.9,0.0
2023-03-10 05:00:00,2023-03-10 06:00:00,146.5,207.0,8.57,38.78,27.6,3.38,7.8,0.86,4.23,0.1,,,,,76.0,0.82,214.5,14.5,19.93,0.0
2023-03-10 06:00:00,2023-03-10 07:00:00,150.0,234.5,7.77,43.83,29.62,3.57,1.88,0.21,17.47,0.1,,,,,70.5,0.75,242.75,46.5,20.93,0.0
2023-03-10 07:00:00,2023-03-10 08:00:00,160.75,295.75,4.98,37.02,23.73,3.55,7.15,0.78,45.85,0.1,,,,,61.25,0.85,110.0,110.0,23.58,0.0
2023-03-10 08:00:00,2023-03-10 09:00:00,171.25,304.0,2.1,24.72,14.87,3.65,63.8,6.97,57.4,0.1,,,,,56.0,1.1,100.75,183.0,25.4,0.0
2023-03-10 09:00:00,2023-03-10 10:00:00,164.5,274.5,1.15,19.03,11.05,3.55,56.62,6.19,84.65,0.1,,,,,49.75,1.33,197.25,201.25,26.15,0.0
2023-03-10 10:00:00,2023-03-10 11:00:00,137.25,220.5,0.62,18.57,10.4,3.45,51.8,5.66,103.83,0.1,,,,,45.5,1.4,143.0,183.5,27.62,0.0
2023-03-10 11:00:00,2023-03-10 12:00:00,131.0,218.5,0.78,18.9,10.7,3.4,33.17,3.62,118.92,0.1,,,,,41.25,1.65,270.25,263.0,28.6,0.0
2023-03-10 12:00:00,2023-03-10 13:00:00,115.75,194.5,0.4,15.15,8.3,3.5,20.2,2.2,128.57,0.1,,,,,36.75,1.48,200.5,264.75,29.95,0.0
2023-03-10 13:00:00,2023-03-10 14:00:00,92.25,148.5,0.45,13.8,7.73,3.52,11.25,1.23,132.15,0.1,,,,,29.75,1.42,213.25,187.25,30.73,0.0
2023-03-10 14:00:00,2023-03-10 15:00:00,74.0,124.0,0.7,18.82,10.57,3.62,,,125.9,0.1,,,,,29.25,1.47,312.25,136.25,30.93,0.0
2023-03-10 15:00:00,2023-03-10 16:00:00,69.0,133.25,2.05,31.12,18.23,3.52,2.3,0.25,105.53,0.1,,,,,31.5,1.9,123.33,71.5,29.77,0.0
2023-03-10 16:00:00,2023-03-10 17:00:00,68.75,189.25,3.5,63.98,36.88,3.5,6.4,0.35,62.3,0.1,,,,,36.75,0.8,251.5,27.75,28.7,0.0
2023-03-10 17:00:00,2023-03-10 18:00:00,92.5,306.0,35.02,106.35,85.05,3.52,10.62,1.16,10.95,0.1,,,,,45.25,0.78,259.25,11.5,26.75,0.0
2023-03-10 18:00:00,2023-03-10 19:00:00,140.0,427.75,10.95,80.67,51.85,3.48,19.4,2.12,16.4,0.1,,,,,51.0,0.95,102.5,11.0,25.38,0.0
2023-03-10 19:00:00,2023-03-10 20:00:00,180.0,416.25,0.67,52.65,28.55,3.48,8.62,0.95,37.6,0.1,,,,,51.75,0.9,83.25,10.75,24.4,0.0
2023-03-10 20:00:00,2023-03-10 21:00:00,161.5,284.25,1.4,59.4,32.7,3.48,5.62,0.61,31.75,0.1,,,,,55.0,0.9,92.0,11.0,23.82,0.0
2023-03-10 21:00:00,2023-03-10 22:00:00,180.5,306.0,4.53,62.27,36.8,3.4,4.47,0.49,25.25,0.1,,,,,57.5,0.8,175.0,11.0,23.17,0.0
2023-03-10 22:00:00,2023-03-10 23:00:00,162.0,276.25,14.53,72.8,50.52,3.52,0.9,0.09,2.65,0.1,,,,,65.25,0.95,215.0,11.0,22.18,0.0
2023-03-10 23:00:00,2023-03-11 00:00:00,203.75,388.5,5.58,59.72,36.32,3.5,40.95,4.47,3.75,0.1,,,,,69.75,0.9,98.5,11.0,21.55,0.0
2023-03-11 00:00:00,2023-03-11 01:00:00,234.5,421.25,1.65,45.7,25.62,3.5,24.52,2.68,8.98,0.1,,,,,70.5,0.85,126.75,11.0,21.15,0.0
2023-03-11 01:00:00,2023-03-11 02:00:00,226.75,347.25,4.58,44.0,27.12,3.6,7.7,0.84,1.8,0.1,,,,,74.5,1.03,223.25,10.5,20.57,0.0
2023-03-11 02:00:00,2023-03-11 03:00:00,211.75,312.25,2.38,40.62,23.55,3.7,11.18,1.22,5.05,0.1,,,,,75.0,0.78,178.0,10.5,19.98,0.0
2023-03-11 03:00:00,2023-03-11 04:00:00,186.75,259.0,3.78,39.45,24.08,3.6,18.45,2.02,2.77,0.1,,,,,76.25,0.85,129.5,10.25,19.72,0.0
2023-03-11 04:00:00,2023-03-11 05:00:00,172.25,242.0,2.65,33.85,20.12,3.48,17.73,1.94,10.8,0.1,,,,,74.0,1.0,183.25,10.5,19.62,0.0
2023-03-11 05:00:00,2023-03-11 06:00:00,146.25,196.0,0.8,24.98,13.95,3.52,10.17,1.11,21.1,0.1,,,,,74.25,1.5,209.5,17.0,19.15,0.0
2023-03-11 06:00:00,2023-03-11 07:00:00,142.0,195.5,1.25,22.67,13.07,3.65,0.47,0.05,21.9,0.1,,,,,72.25,1.2,184.25,45.5,19.73,0.0
2023-03-11 07:00:00,2023-03-11 08:00:00,153.25,232.25,1.5,22.52,13.17,3.48,1.57,0.17,38.7,0.1,,,,,65.75,1.45,158.0,119.0,21.73,0.0
2023-03-11 08:00:00,2023-03-11 09:00:00,160.25,240.25,1.23,19.73,11.48,3.52,0.8,0.09,48.23,0.1,,,,,59.25,1.38,202.5,155.0,23.6,0.0
2023-03-11 09:00:00,2023-03-11 10:00:00,143.25,220.25,1.48,22.3,13.05,3.57,11.6,1.27,65.45,0.1,,,,,54.0,1.32,169.75,211.0,25.75,0.0
2023-03-11 10:00:00,2023-03-11 11:00:00,147.75,247.75,1.07,22.32,12.78,3.52,62.7,6.85,95.55,0.1,,,,,47.5,1.38,186.75,266.25,27.05,0.0
2023-03-11 11:00:00,2023-03-11 12:00:00,140.75,240.75,0.72,18.97,10.68,3.6,41.43,4.53,114.35,0.1,,,,,39.0,1.35,336.0,295.25,29.27,0.0
2023-03-11 12:00:00,2023-03-11 13:00:00,113.5,213.75,1.0,18.55,10.67,3.5,23.07,2.52,120.75,0.1,,,,,36.25,1.78,339.25,253.25,30.05,0.0
2023-03-11 13:00:00,2023-03-11 14:00:00,94.25,187.5,0.93,17.9,10.28,3.52,12.87,1.41,121.8,0.1,,,,,35.75,1.9,178.0,206.75,30.25,0.0
2023-03-11 14:00:00,2023-03-11 15:00:00,83.5,174.0,0.57,15.58,8.75,3.48,4.12,0.45,122.45,0.1,,,,,33.25,1.35,196.5,131.75,30.75,0.0
2023-03-11 15:00:00,2023-03-11 16:00:00,79.0,160.5,0.45,15.82,8.8,3.5,5.9,0.64,127.38,0.1,,,,,30.5,1.17,333.75,81.75,30.65,0.0
