From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2023-03-11 16:00:00,2023-03-11 17:00:00,71.0,180.25,1.98,52.85,29.73,3.45,,,88.95,0.1,,,,,35.75,1.08,115.67,30.75,29.75,0.0
2023-03-11 17:00:00,2023-03-11 18:00:00,89.25,265.25,12.9,79.82,52.95,3.5,4.95,0.54,43.33,0.1,,,,,45.5,0.82,318.75,11.5,27.47,0.0
2023-03-11 18:00:00,2023-03-11 19:00:00,139.5,433.25,20.32,98.62,69.0,3.42,6.77,0.74,13.18,0.1,,,,,51.5,0.9,91.5,10.75,25.98,0.0
2023-03-11 19:00:00,2023-03-11 20:00:00,216.0,506.25,18.62,94.6,65.47,3.5,4.33,0.47,5.35,0.1,,,,,55.75,0.88,122.75,10.5,24.92,0.0
2023-03-11 20:00:00,2023-03-11 21:00:00,228.5,462.0,11.25,81.75,52.62,3.48,1.65,0.18,8.82,0.1,,,,,58.75,0.82,67.5,10.75,23.88,0.0
2023-03-11 21:00:00,2023-03-11 22:00:00,195.75,356.5,15.05,77.08,53.2,3.43,0.4,0.03,4.12,0.1,,,,,63.25,0.68,145.25,11.0,23.05,0.0
2023-03-11 22:00:00,2023-03-11 23:00:00,208.5,381.25,34.92,74.38,67.95,3.5,,,0.53,0.1,,,,,68.0,0.77,159.5,11.0,22.23,0.0
2023-03-11 23:00:00,2023-03-12 00:00:00,229.25,449.5,21.53,63.02,51.05,3.52,2.0,0.22,1.47,0.1,,,,,71.5,0.9,181.25,11.0,21.68,0.0
2023-03-12 00:00:00,2023-03-12 01:00:00,221.75,412.5,3.47,47.3,28.0,3.55,35.1,3.83,5.38,0.1,,,,,71.5,0.85,123.25,11.0,21.2,0.0
2023-03-12 01:00:00,2023-03-12 02:00:00,219.25,345.5,2.45,44.4,25.62,3.45,11.38,1.25,7.28,0.1,,,,,72.0,0.88,71.5,10.75,20.48,0.0
2023-03-12 02:00:00,2023-03-12 03:00:00,167.5,248.5,0.65,35.05,19.15,3.58,14.65,1.6,15.95,0.1,,,,,71.75,0.98,157.0,11.0,20.32,0.0
2023-03-12 03:00:00,2023-03-12 04:00:00,148.0,203.5,0.5,29.57,16.12,3.5,16.83,1.84,21.1,0.1,,,,,72.0,0.85,223.75,11.0,20.0,0.0
2023-03-12 04:00:00,2023-03-12 05:00:00,147.0,199.0,0.53,28.62,15.62,3.5,17.47,1.91,20.38,0.1,,,,,71.75,0.85,213.33,10.75,19.65,0.0
2023-03-12 05:00:00,2023-03-12 06:00:00,148.0,196.25,2.4,36.15,21.2,3.65,11.03,1.21,11.43,0.1,,,,,71.75,0.8,185.25,15.5,19.35,0.0
2023-03-12 06:00:00,2023-03-12 07:00:00,165.75,218.0,1.27,24.23,13.95,3.52,1.62,0.18,21.23,0.1,,,,,65.5,1.05,186.75,48.75,20.25,0.0
2023-03-12 07:00:00,2023-03-12 08:00:00,163.25,213.5,1.45,23.5,13.7,3.45,1.52,0.17,42.2,0.1,,,,,58.0,1.1,200.0,109.25,21.92,0.0
2023-03-12 08:00:00,2023-03-12 09:00:00,162.0,226.5,1.12,22.15,12.7,3.5,5.62,0.62,55.73,0.1,,,,,53.5,1.38,227.0,176.5,23.85,0.0
2023-03-12 09:00:00,2023-03-12 10:00:00,165.75,238.25,0.62,19.72,10.97,3.58,14.52,1.59,77.32,0.1,,,,,47.0,1.2,133.75,234.5,26.52,0.0
2023-03-12 10:00:00,2023-03-12 11:00:00,153.25,231.75,0.7,21.35,11.93,3.57,34.73,3.79,99.75,0.1,,,,,45.0,1.55,249.0,260.0,27.95,0.0
2023-03-12 11:00:00,2023-03-12 12:00:00,151.0,249.0,0.68,20.2,11.3,3.45,73.15,7.99,117.83,0.1,,,,,43.5,1.48,142.25,265.25,29.05,0.0
2023-03-12 12:00:00,2023-03-12 13:00:00,147.25,242.0,0.4,19.9,10.95,3.42,51.92,5.67,129.05,0.1,,,,,39.25,1.4,98.25,247.75,30.62,0.0
2023-03-12 13:00:00,2023-03-12 14:00:00,130.75,228.5,0.4,19.0,10.43,3.43,31.82,3.48,139.35,0.1,,,,,37.5,1.8,261.25,210.0,31.05,0.0
2023-03-12 14:00:00,2023-03-12 15:00:00,118.25,222.5,0.73,17.4,9.85,3.45,5.85,0.64,130.38,0.1,,,,,36.5,2.35,258.5,157.5,31.1,0.0
2023-03-12 15:00:00,2023-03-12 16:00:00,96.5,194.5,0.7,17.08,9.65,3.5,,,125.32,0.1,,,,,32.75,2.1,89.5,87.0,31.12,0.0
2023-03-12 16:00:00,2023-03-12 17:00:00,77.25,158.75,1.0,30.35,16.95,3.4,40.0,4.37,87.77,0.1,,,,,36.75,1.65,8.0,28.5,30.05,0.0
2023-03-12 17:00:00,2023-03-12 18:00:00,89.75,228.25,5.2,62.67,37.55,3.5,50.7,5.54,42.33,0.1,,,,,45.5,1.32,174.75,11.25,28.1,0.0
2023-03-12 18:00:00,2023-03-12 19:00:00,132.5,348.75,4.6,46.23,28.3,3.45,77.15,8.43,43.6,0.1,,,,,50.75,1.6,96.5,11.0,26.67,0.0
2023-03-12 19:00:00,2023-03-12 20:00:00,126.0,280.5,0.68,29.4,16.18,3.48,37.27,4.08,55.7,0.1,,,,,48.25,1.3,34.5,10.75,25.38,0.0
2023-03-12 20:00:00,2023-03-12 21:00:00,92.25,178.25,0.7,29.77,16.4,3.48,32.55,3.56,58.38,0.1,,,,,45.5,1.18,33.75,11.0,24.55,0.0
2023-03-12 21:00:00,2023-03-12 22:00:00,85.0,172.25,2.33,42.18,24.35,3.5,89.8,3.3,41.12,0.1,,,,,49.5,1.1,186.0,11.0,23.53,0.0
2023-03-12 22:00:00,2023-03-12 23:00:00,117.25,226.0,1.12,29.3,16.53,3.52,116.88,0.01,47.15,0.1,,,,,52.75,1.28,154.33,10.5,22.62,0.0
2023-03-12 23:00:00,2023-03-13 00:00:00,99.0,185.0,0.3,22.65,12.28,3.6,52.35,2.95,50.48,0.1,,,,,54.75,0.85,84.5,10.25,21.75,0.0
2023-03-13 00:00:00,2023-03-13 01:00:00,77.5,144.0,0.4,21.32,11.68,3.5,9.33,1.02,40.5,0.1,,,,,59.5,0.95,85.5,10.0,20.98,0.0
2023-03-13 01:00:00,2023-03-13 02:00:00,69.0,135.25,0.2,23.0,12.28,3.55,21.08,2.3,36.77,0.1,,,,,61.25,0.85,93.25,10.5,20.32,0.0
2023-03-13 02:00:00,2023-03-13 03:00:00,83.0,147.0,0.73,29.83,16.3,3.58,8.65,0.95,25.8,0.1,,,,,61.75,0.77,81.75,11.0,19.98,0.0
2023-03-13 03:00:00,2023-03-13 04:00:00,85.5,143.0,1.52,35.62,20.23,3.52,19.95,2.18,8.22,0.1,,,,,69.0,0.88,51.75,10.5,19.43,0.0
2023-03-13 04:00:00,2023-03-13 05:00:00,102.25,169.5,0.95,32.5,18.05,3.5,90.17,3.89,16.73,0.1,,,,,68.75,1.0,112.25,10.5,19.38,0.0
2023-03-13 05:00:00,2023-03-13 06:00:00,126.5,193.5,0.83,31.38,17.35,3.52,33.92,3.71,16.2,0.1,,,,,68.75,1.0,156.5,16.5,19.18,0.0
2023-03-13 06:00:00,2023-03-13 07:00:00,119.0,199.5,2.5,30.1,18.08,3.45,8.72,0.96,24.6,0.1,,,,,64.0,1.03,208.5,58.5,20.73,0.0
2023-03-13 07:00:00,2023-03-13 08:00:00,126.0,226.5,2.5,26.38,16.1,3.48,2.1,0.23,49.45,0.1,,,,,59.0,1.45,186.5,141.25,22.67,0.0
2023-03-13 08:00:00,2023-03-13 09:00:00,131.75,221.0,1.2,19.62,11.42,3.62,,,63.33,0.1,,,,,50.25,1.12,192.25,219.0,24.98,0.0
2023-03-13 09:00:00,2023-03-13 10:00:00,112.5,180.5,1.15,21.4,12.32,3.5,9.53,1.04,93.38,0.1,,,,,43.0,1.33,226.5,277.75,27.05,0.0
2023-03-13 10:00:00,2023-03-13 11:00:00,107.25,196.25,1.4,21.48,12.55,3.48,47.17,5.15,105.85,0.1,,,,,37.25,1.8,236.33,308.25,28.6,0.0
2023-03-13 11:00:00,2023-03-13 12:00:00,90.0,175.75,0.9,19.0,10.82,3.55,38.55,4.21,115.0,0.1,,,,,33.0,1.55,115.0,321.5,30.12,0.0
2023-03-13 12:00:00,2023-03-13 13:00:00,70.75,134.75,1.6,23.83,13.97,3.5,27.62,3.02,109.2,0.1,,,,,31.25,1.78,261.5,295.0,31.02,0.0
2023-03-13 13:00:00,2023-03-13 14:00:00,50.75,119.5,1.85,22.48,13.45,3.57,25.73,2.82,112.38,0.1,,,,,29.5,1.82,337.25,239.25,31.55,0.0
2023-03-13 14:00:00,2023-03-13 15:00:00,48.75,111.75,1.75,20.0,12.05,3.52,,,105.03,0.1,,,,,27.75,1.77,341.75,162.25,31.93,0.0
2023-03-13 15:00:00,2023-03-13 16:00:00,43.25,102.75,1.82,24.2,14.35,3.4,,,94.97,0.1,,,,,26.5,1.62,339.75,82.75,31.9,0.0
2023-03-13 16:00:00,2023-03-13 17:00:00,43.25,123.0,10.8,66.75,44.33,3.48,,,50.15,0.1,,,,,29.0,0.97,262.25,28.75,30.82,0.0
2023-03-13 17:00:00,2023-03-13 18:00:00,63.0,225.25,54.62,101.53,98.4,3.45,4.8,0.53,3.88,0.1,,,,,37.75,0.7,291.5,11.5,28.38,0.0
2023-03-13 18:00:00,2023-03-13 19:00:00,114.5,411.25,47.55,105.35,94.68,3.45,17.25,1.88,3.0,0.1,,,,,43.75,0.8,213.5,11.0,27.23,0.0
2023-03-13 19:00:00,2023-03-13 20:00:00,167.0,476.5,46.42,77.85,79.12,3.48,17.52,1.91,5.85,0.1,,,,,49.5,1.0,152.75,10.75,26.02,0.0
2023-03-13 20:00:00,2023-03-13 21:00:00,188.0,495.25,10.17,66.25,43.52,3.6,13.38,1.46,10.07,0.1,,,,,48.75,0.92,201.75,11.0,25.5,0.0
2023-03-13 21:00:00,2023-03-13 22:00:00,120.25,245.0,4.03,58.7,34.5,3.33,28.65,3.13,14.03,0.1,,,,,50.25,0.85,175.5,11.0,25.27,0.0
2023-03-13 22:00:00,2023-03-13 23:00:00,115.75,231.25,2.98,52.32,30.25,3.38,15.05,1.64,10.73,0.1,,,,,56.25,0.82,156.5,11.0,24.23,0.0
2023-03-13 23:00:00,2023-03-14 00:00:00,124.75,246.75,6.8,50.78,32.55,3.48,15.05,1.64,6.4,0.1,,,,,60.25,0.8,197.75,11.0,23.25,0.0
2023-03-14 00:00:00,2023-03-14 01:00:00,139.0,269.75,5.57,49.2,30.7,3.48,42.8,4.68,5.8,0.1,,,,,64.25,0.75,89.75,10.75,22.3,0.0
2023-03-14 01:00:00,2023-03-14 02:00:00,147.5,250.5,9.12,50.88,34.45,3.57,3.93,0.43,0.87,0.1,,,,,68.0,0.77,120.25,11.0,21.62,0.0
2023-03-14 02:00:00,2023-03-14 03:00:00,123.75,201.25,2.47,39.38,22.95,3.55,12.32,1.35,9.35,0.1,,,,,65.5,0.98,185.25,10.75,21.62,0.0
2023-03-14 03:00:00,2023-03-14 04:00:00,111.0,161.25,0.97,31.85,17.7,3.52,22.75,2.48,20.88,0.1,,,,,66.5,1.4,212.5,10.5,21.2,0.0
2023-03-14 04:00:00,2023-03-14 05:00:00,110.0,152.5,0.58,29.3,16.05,3.55,28.35,3.1,23.0,0.1,,,,,67.75,1.3,197.5,10.75,20.85,0.0
2023-03-14 05:00:00,2023-03-14 06:00:00,108.5,145.5,0.28,26.55,14.38,3.48,22.7,2.48,23.25,0.1,,,,,69.0,1.25,177.5,16.0,20.58,0.0
2023-03-14 06:00:00,2023-03-14 07:00:00,115.75,156.25,1.15,26.27,14.95,3.62,2.55,0.19,21.33,0.1,,,,,66.75,1.23,158.0,52.0,20.93,0.0
2023-03-14 07:00:00,2023-03-14 08:00:00,128.75,191.25,1.77,29.47,17.12,3.48,,,36.95,0.1,,,,,60.5,1.25,127.0,111.5,22.75,0.0
2023-03-14 08:00:00,2023-03-14 09:00:00,153.25,233.25,1.18,25.1,14.3,3.38,,,48.85,0.1,,,,,53.25,1.07,138.5,173.75,24.88,0.0
2023-03-14 09:00:00,2023-03-14 10:00:00,147.0,219.75,0.98,24.15,13.62,3.4,6.85,0.74,75.15,0.1,,,,,44.5,1.1,130.75,236.75,27.43,0.0
2023-03-14 10:00:00,2023-03-14 11:00:00,136.75,226.25,1.02,28.0,15.7,3.45,50.12,5.48,93.3,0.1,,,,,43.75,1.45,254.5,257.25,28.4,0.0
2023-03-14 11:00:00,2023-03-14 12:00:00,136.25,235.25,2.05,30.1,17.68,3.53,68.28,7.45,104.35,0.1,,,,,41.25,1.73,262.75,273.0,29.5,0.0
2023-03-14 12:00:00,2023-03-14 13:00:00,126.25,252.0,1.05,26.43,14.9,3.55,53.07,5.8,124.52,0.1,,,,,38.0,1.85,342.5,248.25,30.5,0.0
2023-03-14 13:00:00,2023-03-14 14:00:00,111.75,226.0,1.38,25.23,14.55,3.48,19.27,2.1,113.75,0.1,,,,,33.5,1.93,347.75,208.5,31.05,0.0
2023-03-14 14:00:00,2023-03-14 15:00:00,68.5,152.25,1.05,19.2,11.05,3.48,,,113.97,0.1,,,,,33.25,1.82,264.0,151.25,31.15,0.0
2023-03-14 15:00:00,2023-03-14 16:00:00,60.0,147.0,0.85,19.02,10.82,3.42,,,114.68,0.1,,,,,32.0,1.22,336.5,73.5,31.07,0.0
2023-03-14 16:00:00,2023-03-14 17:00:00,63.0,161.0,1.77,57.05,31.8,3.5,,,75.73,0.1,,,,,35.25,0.82,176.0,26.5,30.27,0.0
2023-03-14 17:00:00,2023-03-14 18:00:00,76.25,211.75,1.55,41.73,23.45,3.5,,,75.25,0.1,,,,,38.5,1.25,152.75,11.75,28.6,0.0
2023-03-14 18:00:00,2023-03-14 19:00:00,104.5,251.75,0.53,40.85,22.15,3.55,,,74.83,0.1,,,,,40.75,1.18,175.5,11.0,27.3,0.0
2023-03-14 19:00:00,2023-03-14 20:00:00,130.25,223.25,0.65,43.52,23.68,3.55,0.47,0.05,73.35,0.1,,,,,42.25,1.32,188.5,11.0,26.73,0.0
2023-03-14 20:00:00,2023-03-14 21:00:00,137.0,218.0,0.68,37.85,20.68,3.43,2.88,0.32,68.97,0.1,,,,,46.0,1.7,208.25,11.0,25.97,0.0
2023-03-14 21:00:00,2023-03-14 22:00:00,128.0,209.25,0.38,28.62,15.52,3.58,3.65,0.4,75.6,0.1,,,,,49.5,1.5,182.0,10.75,25.23,0.0
2023-03-14 22:00:00,2023-03-14 23:00:00,109.75,180.75,0.5,26.67,14.57,3.45,,,69.45,0.1,,,,,53.5,1.23,241.75,11.0,24.38,0.0
2023-03-14 23:00:00,2023-03-15 00:00:00,106.75,179.0,0.38,26.45,14.4,3.38,2.2,0.24,64.45,0.1,,,,,56.0,1.02,155.25,11.0,24.05,0.0
2023-03-15 00:00:00,2023-03-15 01:00:00,103.5,180.75,0.38,24.1,13.1,3.55,1.13,0.12,57.95,0.1,,,,,59.0,1.0,94.25,11.0,23.65,0.0
2023-03-15 01:00:00,2023-03-15 02:00:00,119.25,196.25,0.3,21.93,11.93,3.48,22.55,2.46,61.93,0.1,,,,,60.0,1.52,146.25,11.0,23.6,0.0
2023-03-15 02:00:00,2023-03-15 03:00:00,119.0,191.0,0.27,22.08,11.95,3.43,32.5,3.55,62.12,0.1,,,,,64.25,1.25,181.5,11.0,23.02,0.0
2023-03-15 03:00:00,2023-03-15 04:00:00,125.75,175.0,0.35,24.07,13.08,3.48,16.68,1.82,58.53,0.1,,,,,64.5,1.27,94.25,11.0,22.9,0.0
2023-03-15 04:00:00,2023-03-15 05:00:00,,,,,,,,,,,,,,,,,,,,
2023-03-15 05:00:00,2023-03-15 06:00:00,,,,,,,,,,,,,,,,,,,,
2023-03-15 06:00:00,2023-03-15 07:00:00,,,,,,,,,,,,,,,,,,,,
2023-03-15 07:00:00,2023-03-15 08:00:00,140.0,220.0,0.9,20.4,11.6,3.5,0.4,0.05,60.7,0.1,,,,,65.0,1.1,33.0,68.0,22.9,0.0
2023-03-15 08:00:00,2023-03-15 09:00:00,138.25,223.25,1.0,20.65,11.78,3.55,4.5,0.5,63.88,0.1,,,,,63.75,1.65,124.75,151.25,23.6,0.0
2023-03-15 09:00:00,2023-03-15 10:00:00,144.0,239.75,0.95,17.48,10.07,3.45,3.08,0.33,80.6,0.1,,,,,55.5,1.82,134.5,230.5,25.4,0.0
2023-03-15 10:00:00,2023-03-15 11:00:00,124.0,219.25,0.72,24.02,13.35,3.48,10.45,1.15,80.62,0.1,,,,,58.25,1.15,162.75,130.25,25.43,0.0
2023-03-15 11:00:00,2023-03-15 12:00:00,131.0,191.25,1.35,24.75,14.27,3.55,6.47,0.71,90.7,0.1,,,,,51.5,1.35,232.75,162.5,26.65,0.0
2023-03-15 12:00:00,2023-03-15 13:00:00,125.75,175.75,1.02,34.65,19.25,3.5,6.6,0.72,72.28,0.1,,,,,58.0,1.58,178.0,15.5,25.3,0.0
2023-03-15 13:00:00,2023-03-15 14:00:00,121.25,181.75,0.78,29.65,16.4,3.5,2.0,0.22,65.03,0.1,,,,,63.25,1.7,159.75,18.75,23.2,0.0
2023-03-15 14:00:00,2023-03-15 15:00:00,113.75,154.25,0.97,25.3,14.25,3.62,,,65.15,0.1,,,,,64.25,2.25,165.5,33.25,22.45,0.0
2023-03-15 15:00:00,2023-03-15 16:00:00,77.75,119.75,1.02,18.93,10.93,3.58,,,72.58,0.1,,,,,62.25,2.0,285.5,76.25,21.9,0.0
2023-03-15 16:00:00,2023-03-15 17:00:00,57.5,97.25,1.2,28.5,16.12,3.52,,,66.83,0.1,,,,,59.75,1.2,294.0,29.0,22.43,0.0
2023-03-15 17:00:00,2023-03-15 18:00:00,74.0,130.25,0.78,37.1,20.38,3.5,,,44.15,0.1,,,,,65.75,1.1,106.25,11.25,21.38,0.0
2023-03-15 18:00:00,2023-03-15 19:00:00,100.0,155.75,0.62,37.48,20.42,3.42,4.07,0.44,39.08,0.1,,,,,70.75,1.4,108.5,11.0,20.23,0.0
2023-03-15 19:00:00,2023-03-15 20:00:00,94.5,130.0,3.65,41.85,25.23,3.45,0.2,0.01,35.38,0.1,,,,,69.5,1.0,126.75,11.0,20.12,0.0
2023-03-15 20:00:00,2023-03-15 21:00:00,87.0,120.25,2.25,32.5,19.1,3.5,46.05,5.03,40.98,0.1,,,,,71.25,2.62,95.5,11.0,20.45,0.0
2023-03-15 21:00:00,2023-03-15 22:00:00,119.75,196.0,0.67,22.12,12.3,3.52,36.35,3.97,68.15,0.1,,,,,70.25,1.98,87.0,11.0,20.02,0.0
2023-03-15 22:00:00,2023-03-15 23:00:00,63.5,226.75,0.5,16.85,9.32,3.42,10.6,1.16,76.08,0.1,,,,,74.5,3.15,247.75,11.0,19.23,0.0
2023-03-15 23:00:00,2023-03-16 00:00:00,43.5,196.0,0.33,13.85,7.6,3.48,,,81.12,0.1,,,,,81.75,1.97,203.5,11.0,17.82,0.0
2023-03-16 00:00:00,2023-03-16 01:00:00,27.25,,0.2,12.2,6.62,3.52,,,74.65,0.1,,,,,84.25,2.2,249.5,11.0,17.6,0.0
2023-03-16 01:00:00,2023-03-16 02:00:00,27.5,,0.1,11.57,6.12,3.55,,,67.13,0.1,,,,,86.0,1.95,205.0,10.75,17.6,0.0
2023-03-16 02:00:00,2023-03-16 03:00:00,24.25,,0.2,12.98,7.0,3.55,0.83,0.09,57.42,0.1,,,,,88.0,1.25,87.75,11.25,,0.0
2023-03-16 03:00:00,2023-03-16 04:00:00,19.25,,0.35,18.3,10.03,3.43,0.85,0.1,46.23,0.1,,,,,89.25,0.88,156.75,11.0,,0.0
2023-03-16 04:00:00,2023-03-16 05:00:00,22.25,,0.17,19.45,10.5,3.48,,,30.58,0.1,,,,,90.0,1.0,65.33,11.0,,0.0
2023-03-16 05:00:00,2023-03-16 06:00:00,20.75,,0.28,18.48,10.03,3.52,0.97,0.1,33.3,0.1,,,,,89.75,0.97,102.75,17.0,,0.0
2023-03-16 06:00:00,2023-03-16 07:00:00,30.75,,0.8,16.38,9.38,3.55,6.65,0.72,38.63,0.1,,,,,86.5,1.08,55.75,46.75,,0.0
2023-03-16 07:00:00,2023-03-16 08:00:00,41.75,,0.82,16.62,9.53,3.48,5.9,0.65,53.25,0.1,,,,,80.5,1.38,48.75,92.25,,0.0
2023-03-16 08:00:00,2023-03-16 09:00:00,47.5,,1.5,20.12,11.93,3.45,6.05,0.66,42.53,0.1,,,,,83.0,1.55,110.75,33.75,,0.0
2023-03-16 09:00:00,2023-03-16 10:00:00,62.5,,1.8,22.2,13.3,3.6,19.65,2.14,36.83,0.1,,,,,86.0,1.5,33.25,37.75,19.6,0.0
2023-03-16 10:00:00,2023-03-16 11:00:00,76.5,,1.65,21.02,12.5,3.52,13.32,1.46,40.6,0.1,,,,,78.75,1.68,35.75,167.0,21.0,0.0
2023-03-16 11:00:00,2023-03-16 12:00:00,54.25,680.0,1.92,20.42,12.42,3.55,12.15,1.33,53.92,0.1,,,,,68.25,1.98,33.5,255.25,23.22,0.0
2023-03-16 12:00:00,2023-03-16 13:00:00,45.75,,1.1,18.67,10.88,3.55,7.43,0.81,73.38,0.1,,,,,60.0,2.2,36.25,262.0,24.58,0.0
2023-03-16 13:00:00,2023-03-16 14:00:00,36.5,,1.07,18.77,10.88,10.48,6.25,0.54,78.97,0.32,3.2,0.85,1.3,0.1,56.67,2.17,36.25,226.67,25.35,0.0
2023-03-16 14:00:00,2023-03-16 15:00:00,36.5,,1.25,16.65,9.88,9.28,1.57,0.05,77.92,0.6,3.35,0.88,1.4,0.1,56.5,1.88,36.25,151.0,25.4,0.0
2023-03-16 15:00:00,2023-03-16 16:00:00,40.75,,0.72,14.98,8.53,8.38,3.0,0.1,77.12,0.33,1.88,0.5,0.77,0.05,57.0,1.6,35.0,71.0,25.02,0.0
2023-03-16 16:00:00,2023-03-16 17:00:00,36.75,63.5,0.53,18.62,10.3,10.38,2.4,0.08,71.62,0.25,1.38,0.35,0.57,,57.25,1.47,37.25,26.25,23.93,0.0
2023-03-16 17:00:00,2023-03-16 18:00:00,41.5,72.5,1.35,30.55,17.33,17.05,20.3,0.68,53.25,0.65,3.58,0.93,1.53,0.12,61.0,1.57,21.25,11.25,22.98,0.0
2023-03-16 18:00:00,2023-03-16 19:00:00,59.5,104.5,0.43,21.7,11.82,12.1,15.9,0.53,58.65,0.15,0.93,0.22,0.35,0.03,62.25,1.38,48.25,11.25,22.27,0.0
2023-03-16 19:00:00,2023-03-16 20:00:00,51.5,90.5,0.17,22.85,12.23,12.75,9.8,0.32,55.95,0.05,0.3,0.05,0.12,,65.5,1.32,41.25,11.0,21.47,0.0
2023-03-16 20:00:00,2023-03-16 21:00:00,45.25,79.25,0.62,29.38,16.12,16.4,11.82,0.4,43.15,0.28,1.57,0.45,0.65,0.08,67.75,1.12,46.75,11.0,20.85,0.0
2023-03-16 21:00:00,2023-03-16 22:00:00,57.75,101.5,1.6,39.95,22.55,22.3,22.77,0.76,30.77,0.75,4.25,1.08,1.77,0.17,68.75,1.05,17.5,10.5,20.57,0.0
2023-03-16 22:00:00,2023-03-16 23:00:00,66.25,115.25,1.62,32.95,18.8,18.4,59.03,1.98,33.75,0.75,4.32,1.12,1.8,0.18,70.5,0.95,338.25,11.0,20.17,0.0
2023-03-16 23:00:00,2023-03-17 00:00:00,79.25,138.75,1.65,38.98,22.08,21.78,64.03,2.14,22.4,0.83,4.47,1.15,1.85,0.17,74.25,0.8,245.75,10.5,19.57,0.0
2023-03-17 00:00:00,2023-03-17 01:00:00,95.5,167.0,1.12,28.92,16.27,16.15,3.6,0.12,18.28,0.53,2.92,0.78,1.2,0.1,79.75,0.88,213.75,10.25,18.95,0.0
2023-03-17 01:00:00,2023-03-17 02:00:00,91.5,160.5,0.62,22.2,12.32,12.42,53.43,1.79,25.12,0.3,1.7,0.45,0.7,0.03,80.75,0.77,195.0,10.75,18.82,0.0
2023-03-17 02:00:00,2023-03-17 03:00:00,74.75,130.75,0.33,23.3,12.65,13.0,79.6,2.66,19.6,0.17,0.83,0.25,0.33,,82.75,0.75,43.0,11.0,18.52,0.0
